"customerid","personid","storeid","territoryid","rowguid","modifieddate"
12933,17457,,4,"45bc0f43-ad06-4595-82ee-a5e1e3f0974d",2014-09-12 11:15:07.263
12934,5402,,4,"31c5b60e-0f1e-470c-9074-d73a3f35c53d",2014-09-12 11:15:07.263
12935,16590,,4,"14aa6357-6af7-4d25-994d-afad224b5af4",2014-09-12 11:15:07.263
12936,15003,,6,"001a57bc-c067-42a2-a520-55d26c062138",2014-09-12 11:15:07.263
12937,11677,,1,"7db15323-337c-47cd-9bbe-4b1f12c70a2b",2014-09-12 11:15:07.263
12938,3747,,1,b84e4358-78ca-466d-b3c5-7c09b836fd36,2014-09-12 11:15:07.263
12939,5069,,6,"8cd212f7-5933-4c0f-a5a6-1390a823641b",2014-09-12 11:15:07.263
12940,15393,,4,"6b3860c2-3110-493a-be11-67f61c67668a",2014-09-12 11:15:07.263
12941,3229,,1,fe6a1611-e675-4264-80d0-2702c4baecd1,2014-09-12 11:15:07.263
12942,11187,,4,efae2f47-7784-4cd5-a3ec-16ecde76b7cb,2014-09-12 11:15:07.263
12943,15892,,4,e17d40f1-3d6b-4789-a0bb-15420b87e9ab,2014-09-12 11:15:07.263
12944,5683,,6,a2e107d6-5fd5-44e3-82c6-6e689d829b02,2014-09-12 11:15:07.263
12945,3474,,6,fc1304b4-0c99-46e2-9d60-03ff79778dd0,2014-09-12 11:15:07.263
12946,4336,,1,"65c1b763-23ef-46a7-af2a-995708db9372",2014-09-12 11:15:07.263
12947,15233,,4,"709004de-ff26-4cd6-a5bf-16282dee4b59",2014-09-12 11:15:07.263
12948,5267,,4,"11356470-c96f-4565-a6ec-f21de3ed9d55",2014-09-12 11:15:07.263
12949,20674,,1,"8b9d33c3-075f-458b-b415-defbc122ed2c",2014-09-12 11:15:07.263
12950,10289,,1,e68a923c-81b3-4772-a8f5-d3ac66ff053f,2014-09-12 11:15:07.263
12951,13608,,1,"655a8e53-ee46-41e0-8d19-9e926b33cf81",2014-09-12 11:15:07.263
12952,20521,,4,"9fa5becb-3a20-4f84-afe5-69e1e9888ce4",2014-09-12 11:15:07.263
12953,8957,,1,a6c7c9c2-6de7-486b-92c9-5bffa942197d,2014-09-12 11:15:07.263
12954,11687,,1,"212e336b-1a5f-459d-87e8-d2b5ca594b4b",2014-09-12 11:15:07.263
12955,13887,,4,"5c51c80b-a414-4f14-9894-6bb59a158524",2014-09-12 11:15:07.263
12956,11025,,2,cd6be778-facc-414f-8a2b-0da042c48a6e,2014-09-12 11:15:07.263
12957,10613,,4,"460229b6-48cd-4364-bf46-f82caa4fdec8",2014-09-12 11:15:07.263
12958,9703,,1,"2f012f27-b13a-45c1-a906-d5cf7b521db9",2014-09-12 11:15:07.263
12959,9938,,6,e6a6761d-e7f0-4d88-a72a-69b5892b4ea8,2014-09-12 11:15:07.263
12960,12447,,4,"8cd213a4-9f57-4d7f-b663-1857a30b424b",2014-09-12 11:15:07.263
12961,8808,,1,"7f7e0f09-0ee6-456f-9601-e5c61001d91e",2014-09-12 11:15:07.263
12962,9323,,4,a10dae2d-3d88-4ca8-bfbc-37a41c783575,2014-09-12 11:15:07.263
12963,4616,,1,"68e89b20-aec0-4300-82c7-69e87e0b4411",2014-09-12 11:15:07.263
12964,13434,,6,"45cc15fa-06be-4599-a6fc-db79b29b43fe",2014-09-12 11:15:07.263
12965,15034,,4,eb92bc78-521a-4df1-b91a-a35b51be88d0,2014-09-12 11:15:07.263
12966,17912,,4,ef771bea-851c-4029-b2aa-659fb6c09b6e,2014-09-12 11:15:07.263
12967,3868,,4,"55502117-8745-4be8-a932-9a2a8229a0e5",2014-09-12 11:15:07.263
12968,7790,,1,f27f361c-4d20-45d3-a9fb-c0d49b01a087,2014-09-12 11:15:07.263
12969,4553,,6,"2ca691fc-e65b-4755-81d0-5fc9e43cd36b",2014-09-12 11:15:07.263
12970,7658,,6,d2d7b032-bac3-43e7-8afd-bd21ae0a833a,2014-09-12 11:15:07.263
12971,16970,,4,c0230bfc-e064-4396-98fb-5279c05b97c3,2014-09-12 11:15:07.263
12972,9928,,6,a5f5881e-1dcf-4f6b-b176-102de73da271,2014-09-12 11:15:07.263
12973,14868,,1,"3e22dfa3-4d9b-41b9-af52-d84f2785fc20",2014-09-12 11:15:07.263
12974,15708,,4,e57828d3-4f1c-42fa-a3e3-5c630c33ef43,2014-09-12 11:15:07.263
12975,4612,,4,"208e692d-fadb-47dd-88a2-3d9332f4ad39",2014-09-12 11:15:07.263
12976,17150,,4,a2054a96-519f-4837-9f51-9e1eeae1e64e,2014-09-12 11:15:07.263
12977,11479,,4,"9f6a7696-537f-4dae-b834-a65e75dd5010",2014-09-12 11:15:07.263
12978,8361,,4,"6f886821-4a07-450d-bd1f-7e0f7e025ba3",2014-09-12 11:15:07.263
12979,8640,,1,"1585e37d-89b5-4ebb-b4e2-8c40f32aeb02",2014-09-12 11:15:07.263
12980,2691,,1,"4981dea5-51bf-4741-9c4b-cfc4bea5a97b",2014-09-12 11:15:07.263
12981,11078,,4,c94ebaff-222a-4e2f-9dda-cf547c730c98,2014-09-12 11:15:07.263
12982,7191,,4,"96e40afc-4895-42ba-947d-07cad6083ce5",2014-09-12 11:15:07.263
12983,9966,,4,"2f326b72-151b-4eec-b9cb-b30ecb32b132",2014-09-12 11:15:07.263
12984,16952,,6,"00797825-1135-41f3-b5bd-77458bd3826e",2014-09-12 11:15:07.263
12985,9545,,4,ee1d4374-8bd5-485c-8779-4dc9d6b55320,2014-09-12 11:15:07.263
12986,11365,,6,"2745de5e-6c6c-46d8-9c9e-0459a3a71098",2014-09-12 11:15:07.263
12987,14270,,9,b1f4423e-31c5-44de-b42f-93683b49b21e,2014-09-12 11:15:07.263
12988,11626,,9,b2225bab-fac3-4edf-aa76-3aea6900b30c,2014-09-12 11:15:07.263
12989,4520,,9,"93a75cbb-ac4d-450f-86cc-308f4c9c467b",2014-09-12 11:15:07.263
12990,18513,,9,"6a2fa994-e7a9-4dc6-b4a9-5ff8ce4d5c0c",2014-09-12 11:15:07.263
12991,18395,,9,"9a4bae2e-8344-4614-bb5a-14c18f0d172b",2014-09-12 11:15:07.263
12992,6495,,9,"1bdf1ba8-cda2-455d-a796-e9eea75436cc",2014-09-12 11:15:07.263
12993,13397,,9,fd00863a-52c3-4285-b827-efccfad6872a,2014-09-12 11:15:07.263
12994,11605,,9,bfad1eb0-de7d-496e-8d14-f8b650c4d56d,2014-09-12 11:15:07.263
12995,9302,,9,"01a5e52b-6754-4d49-af9f-ab144c61d733",2014-09-12 11:15:07.263
12996,12904,,9,f73dcc84-d986-4546-8339-786bdfa354fb,2014-09-12 11:15:07.263
12997,4423,,9,"878ba227-16df-4a33-8ecf-6f24e3cdc34d",2014-09-12 11:15:07.263
12998,3408,,9,c3e694c2-24f0-459c-aa5d-072a15ffc316,2014-09-12 11:15:07.263
12999,16584,,9,c904970b-fa28-4cfa-a54f-0669a5651245,2014-09-12 11:15:07.263
13000,12877,,9,"6a3dd0e6-cc29-4c00-b98a-0c88c5a203ab",2014-09-12 11:15:07.263
13001,17661,,9,"95de5176-bfe4-4fbf-b35b-18539ae292e8",2014-09-12 11:15:07.263
13002,13269,,9,"8f0a7f14-c7bd-43bd-931e-1de721379728",2014-09-12 11:15:07.263
13003,15082,,9,"0583f8cc-b19d-4f7a-b4f9-2a622d4d66d8",2014-09-12 11:15:07.263
13004,18139,,9,"17dc3be7-3c93-4280-9097-570c5d6997c3",2014-09-12 11:15:07.263
13005,13842,,9,"7b2f2bb4-4775-41d9-9fac-e08ef23c9c6d",2014-09-12 11:15:07.263
13006,18902,,9,"7d1adb55-3e47-4be2-80d0-dd43a5fa5994",2014-09-12 11:15:07.263
13007,8648,,9,f6063a11-57f0-47a6-a9df-a4f667910208,2014-09-12 11:15:07.263
13008,6618,,9,"7db53686-2b5e-42e7-bb26-728590426980",2014-09-12 11:15:07.263
13009,4531,,9,"9a8bb309-46d1-462c-a65e-8b02d489055f",2014-09-12 11:15:07.263
13010,2481,,9,"387b6c1a-5cb7-48d2-81a2-22edaa7cabd1",2014-09-12 11:15:07.263
13011,14394,,9,"8b5d4fc8-edfd-4bc3-a06d-8bd4ef7eb308",2014-09-12 11:15:07.263
13012,17384,,9,"6fc0d24f-645f-4495-8c40-aeab58b0a03c",2014-09-12 11:15:07.263
13013,17951,,9,c3ea53a7-77ca-4e71-bea5-5bab367b7b1c,2014-09-12 11:15:07.263
13014,17639,,1,c57f6cec-8f01-4ef9-8049-3797ea24c9fb,2014-09-12 11:15:07.263
13015,9794,,1,"7b865564-3b71-4e61-8fd6-da19956ef887",2014-09-12 11:15:07.263
13016,13218,,1,"93522d3f-3e20-4ec7-8836-00303755cefe",2014-09-12 11:15:07.263
13017,13433,,4,bc669c11-aaa0-426f-add4-e4c1dc4ebb05,2014-09-12 11:15:07.263
13018,9324,,9,"3c1fdbf2-7f3e-4a36-a244-8b3d3c1d718d",2014-09-12 11:15:07.263
13019,20014,,4,"65574be0-a552-43b2-ba9f-1d48ebe17757",2014-09-12 11:15:07.263
13020,1724,,9,"2f42d0f2-9c2c-4dd4-8529-d0e044a81c2d",2014-09-12 11:15:07.263
13021,15133,,9,"6b35bce2-b413-495e-904b-9f4da6723559",2014-09-12 11:15:07.263
13022,12821,,9,"69ebc993-340f-4d83-ad79-c0c4bf43fccb",2014-09-12 11:15:07.263
13023,7491,,9,"6444f2ac-d6f0-4588-9b00-bf2807492cb2",2014-09-12 11:15:07.263
13024,15689,,9,"3708dcfe-811a-418c-b86c-a108f321ce34",2014-09-12 11:15:07.263
13025,6588,,9,"0f081449-1648-4864-8d07-2860b07811b7",2014-09-12 11:15:07.263
13026,12291,,9,"56484f21-8773-474c-823f-f852477b7d73",2014-09-12 11:15:07.263
13027,13516,,6,d8d434f6-e38d-43e7-bb46-93b402c2b553,2014-09-12 11:15:07.263
13028,4475,,1,"3c81063f-7085-4bae-a4a5-1fef00593058",2014-09-12 11:15:07.263
13029,20533,,1,"53f2acd3-59ce-4319-bccd-e3312879ac63",2014-09-12 11:15:07.263
13030,10641,,4,"69599d56-0c01-47a0-b35c-af02015a6d88",2014-09-12 11:15:07.263
13031,6082,,4,c3c9004e-bfa3-4c55-9d23-85befb59c87c,2014-09-12 11:15:07.263
13032,16204,,4,aa5df0e7-f8bd-4e5d-8826-e2fa18c69eac,2014-09-12 11:15:07.263
13033,4432,,4,"04ef87f6-35f2-4639-ae49-2435946b1158",2014-09-12 11:15:07.263
13034,16505,,9,"0da55747-cdf8-483d-ae76-a5427ec6238e",2014-09-12 11:15:07.263
13035,14333,,9,eee984d2-06d6-45ae-9250-2308d46564f8,2014-09-12 11:15:07.263
13036,7612,,9,b3f7288f-a9d2-4ab7-bef8-0932a15246d7,2014-09-12 11:15:07.263
13037,4266,,9,"0069a853-5cd6-4904-9a52-7d33aa519340",2014-09-12 11:15:07.263
13038,12546,,9,ed98c395-4ed6-45e9-9f99-8f6951371805,2014-09-12 11:15:07.263
13039,4752,,4,"9f135c5d-ab74-4f27-96b7-d89e53b3d76c",2014-09-12 11:15:07.263
13040,11135,,9,"0ade31b7-ead8-4aa7-9ce4-74a1fa1271b6",2014-09-12 11:15:07.263
13041,17632,,9,"2fc3ff32-6d53-41ae-85a2-4a27862bbd94",2014-09-12 11:15:07.263
13042,16655,,9,"433f81d5-45b8-43d0-8dd0-7baef099d315",2014-09-12 11:15:07.263
13043,15360,,9,"2c8abe02-24be-45a8-94fb-16b5b481e5fc",2014-09-12 11:15:07.263
13044,16341,,9,fa04408b-3ec3-48bc-9cb0-16322babe3ea,2014-09-12 11:15:07.263
13045,14355,,9,"7eeee4eb-3ef9-4d18-9499-ecef29d8125b",2014-09-12 11:15:07.263
13046,17717,,9,c7b55b1d-5b70-4b07-a18c-b8be9d629b45,2014-09-12 11:15:07.263
13047,13694,,9,"8a6b807a-4b68-482b-b4a7-318b2bd3f669",2014-09-12 11:15:07.263
13048,12786,,9,"2ef160fa-b5e7-4766-b9c9-63a70689f3b1",2014-09-12 11:15:07.263
13049,5906,,9,"29cbc6a7-6254-41df-a694-f65a13643dfd",2014-09-12 11:15:07.263
13050,17931,,9,"8378c3e9-61b1-49da-a0b8-2dd0ea73a029",2014-09-12 11:15:07.263
13051,17834,,9,"9f1cffa5-ae4b-483f-9426-457a81e3ded5",2014-09-12 11:15:07.263
13052,15323,,1,"9cc0b70a-e5a4-4ee7-bb91-80b078501bf5",2014-09-12 11:15:07.263
13053,17955,,1,b30f6b34-fcb5-4778-8c93-ae856440d8b8,2014-09-12 11:15:07.263
13054,14908,,1,b41d938c-af04-467f-9c40-9241eeb024ba,2014-09-12 11:15:07.263
13055,14485,,1,a87acda1-e65b-4198-976d-497e95f1c85f,2014-09-12 11:15:07.263
13056,20668,,1,fa56339c-dbd7-4ab9-a466-9c4a8a6c29fa,2014-09-12 11:15:07.263
13057,20078,,4,d979eaea-1c52-4627-bb2b-edf17c137d94,2014-09-12 11:15:07.263
13058,6403,,4,"1fbe420a-1146-49e9-87d8-62fd78667984",2014-09-12 11:15:07.263
13059,20488,,4,"71ac5a06-850f-4afd-9d34-29c9bfefaf84",2014-09-12 11:15:07.263
13060,5476,,4,"06d55729-6177-4517-8298-767fc6cfda71",2014-09-12 11:15:07.263
13061,17922,,4,b3a3eca6-cf0a-4e6a-a2f4-728629662c8e,2014-09-12 11:15:07.263
13062,5002,,1,"64f27c29-5031-4c44-9ed0-72bb73ad536f",2014-09-12 11:15:07.263
13063,12078,,1,"36b0eb6b-4a2c-4401-a8ba-dffbb211e2e6",2014-09-12 11:15:07.263
13064,4522,,1,f19ea75f-da7a-4731-a4ff-a7fe2ca80f03,2014-09-12 11:15:07.263
13065,10382,,6,"0e865504-3a6f-4224-980d-ef70f9bc4c90",2014-09-12 11:15:07.263
13066,13243,,1,"2fcd656a-a3b8-4a5e-b81c-c41cef116ad2",2014-09-12 11:15:07.263
13067,11776,,1,ae4190fb-58dd-4370-ada8-2d4d49777774,2014-09-12 11:15:07.263
13068,9027,,4,"82138f22-ecd7-4923-9a01-1448f775fd96",2014-09-12 11:15:07.263
13069,16774,,1,b5a6564b-cc85-402c-b1ad-a1df68b47c3c,2014-09-12 11:15:07.263
13070,11884,,1,"876e1259-d1ee-460d-8b7f-1f9401999f9a",2014-09-12 11:15:07.263
13071,17453,,6,c0bbc5e4-34c7-45e8-9a36-09c7a9c0a35f,2014-09-12 11:15:07.263
13072,19487,,1,"0ae978a4-9fc9-42f0-9303-fb8f675240de",2014-09-12 11:15:07.263
13073,10619,,4,"1e441073-59f7-4ed2-a344-548a995c540e",2014-09-12 11:15:07.263
13074,19656,,4,cee0b3b1-2e4e-447d-94ad-26fc48d30787,2014-09-12 11:15:07.263
13075,17283,,9,eb92456b-532e-4595-9cfc-5bde3c6ac7d2,2014-09-12 11:15:07.263
13076,19060,,9,c29dcd66-8fa3-4d46-87c0-3f14b0b4026e,2014-09-12 11:15:07.263
13077,12564,,9,e93d4606-a12d-43df-98fe-95d4f2d368e8,2014-09-12 11:15:07.263
13078,8417,,9,"30f0c129-0386-4e5a-bcd5-57b012311a1c",2014-09-12 11:15:07.263
13079,13217,,9,"5fa3cd07-66c1-4e38-bf92-476144e7824b",2014-09-12 11:15:07.263
13080,16252,,9,"3cc907b3-2bf2-464d-a3ad-f87f1e2aaff6",2014-09-12 11:15:07.263
13081,14202,,9,d11ecd71-513c-4384-83df-1675784c70ed,2014-09-12 11:15:07.263
13082,14425,,9,"5098dce6-f735-4bc1-b628-5f5ac98e924f",2014-09-12 11:15:07.263
13083,6877,,1,dd5e8d47-2973-4c08-b538-9c1529bdd12d,2014-09-12 11:15:07.263
13084,5442,,6,ba08b6f4-a04f-4707-bee2-277e5e8a6e0f,2014-09-12 11:15:07.263
13085,18596,,1,c37cb3ed-d64b-4a1b-98b3-55e90360f1d7,2014-09-12 11:15:07.263
13086,4197,,1,a0ee3e77-d9b1-4986-9420-f3252e5d1cbe,2014-09-12 11:15:07.263
13087,4059,,1,"3a37b67f-df0f-4be3-aff6-3462522bb244",2014-09-12 11:15:07.263
13088,19147,,1,"07c5f76c-de31-4ca3-990d-7833899c8d83",2014-09-12 11:15:07.263
13089,12690,,9,b9dca872-c397-4b0b-9fc0-29fdab44fb68,2014-09-12 11:15:07.263
13090,9101,,9,df039a27-0b2a-4768-aa84-444c7f022516,2014-09-12 11:15:07.263
13091,9771,,9,"67345b3d-74b8-43f1-a08f-832072162780",2014-09-12 11:15:07.263
13092,18420,,4,a17626df-f9c1-42ec-ba1d-b41b4d4c92b3,2014-09-12 11:15:07.263
13093,8371,,1,"64ef9ada-393a-450e-be9b-5cb8a55a34d0",2014-09-12 11:15:07.263
13094,13229,,4,f5d7499d-496b-4a6a-bf2d-6b3d7f4bc6c1,2014-09-12 11:15:07.263
13095,5165,,6,c948fbfb-5155-4c40-b726-5a660599ccea,2014-09-12 11:15:07.263
13096,6431,,6,"00403f42-def9-4e68-a3e9-207543366a1e",2014-09-12 11:15:07.263
13097,13465,,4,"741011a0-2c1d-4623-8edc-17813bd014ca",2014-09-12 11:15:07.263
13098,13576,,1,"57f99eaf-db0a-4e0d-a8b5-d3b7a91cf86f",2014-09-12 11:15:07.263
13099,10330,,5,a4f74382-e2a1-4765-ab04-c2e5341097db,2014-09-12 11:15:07.263
13100,4044,,4,"4684f3b9-4d47-4295-aa45-b21a658492b9",2014-09-12 11:15:07.263
13101,15235,,6,e9f47d43-9bec-4dfe-86e4-6682d3221152,2014-09-12 11:15:07.263
13102,8103,,1,b95bbf7f-b868-42c4-b124-a0e6bee009a6,2014-09-12 11:15:07.263
13103,9365,,9,"33e8c52c-ffab-4314-b9f4-3f6e955ba537",2014-09-12 11:15:07.263
13104,2603,,9,"2da667bb-dad4-4630-ad84-fdd230ba69d8",2014-09-12 11:15:07.263
13105,18884,,9,"7b431da1-e0db-4c80-9ab4-d2ffab841800",2014-09-12 11:15:07.263
13106,9684,,9,"266f0421-c359-4eba-97a0-79413dd6b5f0",2014-09-12 11:15:07.263
13107,9897,,9,"47c61e0d-1051-467e-a0a0-cf0986ee2e1f",2014-09-12 11:15:07.263
13108,18238,,9,ed0a0b83-ad9f-42c9-95f1-ab752ef515e4,2014-09-12 11:15:07.263
13109,6188,,9,"7b54849e-2254-4b0e-85cc-b7fceee9cf34",2014-09-12 11:15:07.263
13110,7931,,9,"406c9887-1c01-44c8-b295-015ffcf1fffe",2014-09-12 11:15:07.263
13111,13050,,9,"9d48012d-3fc8-459b-af77-ab55bc5109b3",2014-09-12 11:15:07.263
13112,4798,,9,"82cb66e7-da6d-4737-bb37-38e7b981ad90",2014-09-12 11:15:07.263
13113,3948,,9,a0de0bcd-36f3-43fc-8c30-95acb2b172f9,2014-09-12 11:15:07.263
13114,5847,,9,"3f973134-9756-49ce-9ab4-3e7a55eac099",2014-09-12 11:15:07.263
13115,6599,,9,f6d144ec-2102-4f1c-b807-3e9be9948ee9,2014-09-12 11:15:07.263
13116,6782,,9,"878dcbef-2edc-467b-ade4-ae1e3410c57e",2014-09-12 11:15:07.263
13117,3127,,9,"26fa6cd8-47d9-4c49-b21b-7837d68005e7",2014-09-12 11:15:07.263
13118,2838,,9,b824c6f7-fe31-4f7f-9416-a9dc06933b9e,2014-09-12 11:15:07.263
13119,12945,,9,"429a2de6-5fb6-48aa-b8b0-057eec5e1bf6",2014-09-12 11:15:07.263
13120,7904,,9,f4cc8d24-0125-43ac-aa96-df3f0198e453,2014-09-12 11:15:07.263
13121,6130,,9,"3d604601-05f1-4a3e-b092-344a6de7b755",2014-09-12 11:15:07.263
13122,8510,,9,c800d42a-af57-40c3-8715-7512aa174615,2014-09-12 11:15:07.263
13123,12142,,9,"4bbc80b2-af01-473e-94ef-bcadf3bd6661",2014-09-12 11:15:07.263
13124,3854,,9,"3c3dab52-88cd-4b1f-b984-4ee1f1e7fde3",2014-09-12 11:15:07.263
13125,12513,,9,"74342d1c-9bff-4fd1-b7e4-eb59810062ce",2014-09-12 11:15:07.263
13126,3421,,9,"7993246d-4b56-4451-8fbd-bd42573602cc",2014-09-12 11:15:07.263
13127,19390,,9,"9562be74-124f-4fd3-9155-693e47d4cb35",2014-09-12 11:15:07.263
13128,12250,,9,c3904527-4e00-40ba-83bd-5c89838249c5,2014-09-12 11:15:07.263
13129,14247,,9,"65fddf97-95ab-45fc-a0b6-0134e88e4e22",2014-09-12 11:15:07.263
13130,4459,,9,"7816d2db-f610-4482-9b9e-1ba2c2eb9d4e",2014-09-12 11:15:07.263
13131,13406,,9,"63c591b1-7e73-4ace-b297-1b168a8d9205",2014-09-12 11:15:07.263
13132,19162,,9,"268e0dff-d314-4d1a-adbb-fa8683efc25c",2014-09-12 11:15:07.263
13133,4312,,9,f120612a-f10a-4ddc-8790-339fe5366cc5,2014-09-12 11:15:07.263
13134,9227,,9,"93e9e91b-5625-496e-8403-fef8c993519c",2014-09-12 11:15:07.263
13135,17070,,9,c5c75105-7f51-4063-b2e9-b29579378bda,2014-09-12 11:15:07.263
13136,7622,,9,"08394c92-618c-463d-935e-0eb0c4c6c61d",2014-09-12 11:15:07.263
13137,7755,,9,"2d35bcf5-655a-413a-8086-fcecab9685f3",2014-09-12 11:15:07.263
13138,15201,,9,c2366a6c-82be-4802-a9d9-566e25994b71,2014-09-12 11:15:07.263
13139,7185,,9,"4c90f943-e0e5-4486-bcc5-2869e1c5a350",2014-09-12 11:15:07.263
13140,2455,,9,"1ee58a29-b06e-4875-8460-c3b47a5a85b7",2014-09-12 11:15:07.263
13141,14686,,9,"10e487c8-7e73-44fc-891c-93e0702369e6",2014-09-12 11:15:07.263
13142,4385,,4,a68c41dc-05fd-4baf-b4f4-85ce760ca904,2014-09-12 11:15:07.263
13143,12288,,6,"5a26b923-68f1-442b-8681-46b012814de0",2014-09-12 11:15:07.263
13144,19997,,6,"4bf2b236-a472-4a63-a7b8-5bbe9054f2b0",2014-09-12 11:15:07.263
13145,8892,,2,"267486bd-86f5-4bfc-a58b-764e519681ec",2014-09-12 11:15:07.263
13146,8286,,1,e92f765a-44c1-4579-ac24-0172960dc3b6,2014-09-12 11:15:07.263
13147,3314,,4,"6e05af3b-3001-4a51-807f-678b674fbf6d",2014-09-12 11:15:07.263
13148,18604,,6,"7e9617f3-b296-4481-92af-8cf98871a010",2014-09-12 11:15:07.263
13149,13811,,9,"2e2c109c-13d0-407d-a544-6415b137ce62",2014-09-12 11:15:07.263
13150,12361,,9,"2d3d7e42-e070-447c-87d9-f35b0627d1c5",2014-09-12 11:15:07.263
13151,17918,,4,"49e42536-e400-493b-9fc8-80495e9e223c",2014-09-12 11:15:07.263
13152,3352,,4,c845e6e7-fbdb-4333-8680-15ba22859349,2014-09-12 11:15:07.263
13153,16677,,1,bcaaa564-9bc8-4ef4-9b7f-a7253144822b,2014-09-12 11:15:07.263
13154,5527,,1,"6ee4fb7e-88a2-4f90-9e77-5b577c52abde",2014-09-12 11:15:07.263
13155,10335,,9,"40064bb8-6644-4257-b763-9645f1b245ea",2014-09-12 11:15:07.263
13156,20292,,9,c8d994cf-41de-4370-a1ad-7d40f32b29ca,2014-09-12 11:15:07.263
13157,15281,,9,a702c273-b8ee-495c-98a2-d144283eaf10,2014-09-12 11:15:07.263
13158,16282,,9,"6289cb52-2907-43e0-b0ce-a0deb1d07bb4",2014-09-12 11:15:07.263
13159,14824,,9,dbd58040-08f8-474f-b286-efd1934eeb93,2014-09-12 11:15:07.263
13160,13382,,9,c2b55583-d4d2-4392-bf09-22e16367f949,2014-09-12 11:15:07.263
13161,17312,,1,"40b28ec1-e485-47f8-8479-21748c771983",2014-09-12 11:15:07.263
13162,4463,,4,"67db5a04-80fe-45f7-83d5-280094e03b0c",2014-09-12 11:15:07.263
13163,17229,,4,d3561c76-784a-4b23-80f7-af821ee72f5b,2014-09-12 11:15:07.263
13164,19319,,4,ce6451d3-e138-4f8d-a4d7-8ef9e9c558c6,2014-09-12 11:15:07.263
13165,3786,,4,"1374295d-4428-46fd-82e7-2efa4fccee74",2014-09-12 11:15:07.263
13166,5773,,4,"722400ea-1905-4700-9497-a0c95e5c255b",2014-09-12 11:15:07.263
13167,16790,,4,"9aa73cc5-f87a-4eda-812f-b270ce317bb0",2014-09-12 11:15:07.263
13168,13019,,4,"452c2e40-a23c-4319-956d-aa2e5918dd8f",2014-09-12 11:15:07.263
13169,5565,,1,bc0e6e96-a828-48fe-8dba-605399811279,2014-09-12 11:15:07.263
13170,15440,,4,c9aa67b4-1714-4192-85ab-0cef1e6cbca8,2014-09-12 11:15:07.263
13171,8686,,4,d9ab7343-3875-4c47-81cc-a0252de9a717,2014-09-12 11:15:07.263
13172,20760,,1,b9f890e2-5caa-411c-b142-2d8f5a40d09a,2014-09-12 11:15:07.263
13173,14165,,1,a3949072-0079-4c4a-94aa-f5e0bafb21a3,2014-09-12 11:15:07.263
13174,8988,,1,e0d5889b-196c-4919-9207-dad02c02c405,2014-09-12 11:15:07.263
13175,17278,,6,"9eb49a25-74cf-4666-8c11-1a1212184411",2014-09-12 11:15:07.263
13176,4166,,4,"67b4caa1-4344-4e87-95ec-9e6534c85218",2014-09-12 11:15:07.263
13177,3542,,1,"84239460-1328-48f9-9f73-326fe722fc34",2014-09-12 11:15:07.263
13178,19110,,1,"989d2f69-29b7-48df-bb75-c38def642628",2014-09-12 11:15:07.263
13179,15272,,6,b39cd7ff-c172-430e-88ff-85025c69ca9b,2014-09-12 11:15:07.263
13180,18543,,1,"156a404f-bf95-40a8-8347-efc874ebec35",2014-09-12 11:15:07.263
13181,14949,,4,"817a9019-5c98-4802-878a-58e642b1d325",2014-09-12 11:15:07.263
13182,13492,,1,"64935182-72ff-434b-aa8a-45779a3e9424",2014-09-12 11:15:07.263
13183,6754,,1,"50a3802c-9692-4472-8f15-b7875acd1df2",2014-09-12 11:15:07.263
13184,4128,,1,"8c79fdbb-823d-4e00-8532-c459b024d8c2",2014-09-12 11:15:07.263
13185,18418,,6,"91d64aba-0283-45f8-b63c-191a045d6ed4",2014-09-12 11:15:07.263
13186,14266,,4,"8477a2c5-8c50-43a3-a700-41ae93d2dafd",2014-09-12 11:15:07.263
13187,17200,,4,"44ada644-210c-448e-afa8-55c608e580e3",2014-09-12 11:15:07.263
13188,18602,,1,a89d3c79-d37c-49e6-9b89-2bb886c75706,2014-09-12 11:15:07.263
13189,16433,,4,"4f686c77-ce0c-4ec1-aaed-8cb0e62002cf",2014-09-12 11:15:07.263
13190,6425,,4,fa0556b5-d166-4231-9610-a457dcf57e3d,2014-09-12 11:15:07.263
13191,11886,,4,ee3f6fdf-7573-43f6-80ff-e0411b61cbb4,2014-09-12 11:15:07.263
13192,17203,,4,"5384f716-8d71-4167-86aa-7ea042690633",2014-09-12 11:15:07.263
13193,15617,,4,"3002d242-d179-450d-b33a-2117b2b6edb8",2014-09-12 11:15:07.263
13194,16403,,4,"3e835f67-ada2-4a55-9bcc-ab722013f4fa",2014-09-12 11:15:07.263
13195,5491,,4,"9d27c0be-f157-4f65-8b9e-59a6226c73ff",2014-09-12 11:15:07.263
13196,8053,,1,"981f95f0-3632-4ac6-9fa4-f1083898ff48",2014-09-12 11:15:07.263
13197,10798,,6,fb90b14b-a181-4529-8510-d0e6a9514db8,2014-09-12 11:15:07.263
13198,20263,,6,"2a0632dc-5e1f-480b-ade2-578e6699a4a4",2014-09-12 11:15:07.263
13199,15816,,6,"6cc02fd5-19ac-4193-b5b1-97a2c2cdd882",2014-09-12 11:15:07.263
13200,12089,,4,"4d02e9ae-c183-4aa6-913b-1850cee8db85",2014-09-12 11:15:07.263
13201,18985,,6,"5827acfe-bc6b-4914-ba36-cfd81ed3e39e",2014-09-12 11:15:07.263
13202,18749,,4,"38a18f88-8864-44e3-8005-18d191d43689",2014-09-12 11:15:07.263
